pid,A,Y,X,W,Z
1816,0.0,0.2486,0.6312,-0.5333,0.787
1817,0.0,0.0408,-0.775,-1.4902,-0.049
1818,1.0,-0.6769,-0.4848,-0.6876,-0.9955
1819,1.0,3.9679,0.68,1.6341,1.4356
1820,1.0,2.0862,0.4652,1.8739,1.4693
1821,1.0,0.8656,0.8866,1.2769,-0.0155
1822,1.0,0.0048,-0.1883,-1.6902,-1.8011
1823,0.0,-2.3566,-1.733,-0.7916,-3.2467
1824,1.0,0.8093,1.471,-1.1718,-0.1658
1825,0.0,0.4658,0.2748,0.3295,1.8361
1826,0.0,-0.7738,-0.0596,1.0486,0.8145
1827,0.0,-0.2784,0.8419,0.0387,-0.9052
1828,0.0,-1.5823,1.114,-1.8037,-1.4263
1829,0.0,-2.9158,-0.2509,-2.8359,-3.2985
1830,0.0,-1.1491,0.9578,-1.0538,-1.7168
1831,1.0,1.0995,0.3484,1.8521,-0.1873
1832,0.0,-0.5612,0.5147,-1.2397,-0.6843
1833,0.0,-0.4277,0.529,-1.9534,-0.967
1834,1.0,1.4018,-0.1273,-0.2355,-0.6528
1835,0.0,-1.1615,1.1201,-1.0926,-0.5777
1836,1.0,4.6359,0.8473,4.0587,0.8371
1837,1.0,2.3064,-0.2553,2.2864,2.0239
1838,0.0,-0.1649,-0.005,-1.5157,-0.1389
1839,1.0,0.7367,1.3884,-2.0883,-1.3103
1840,0.0,-1.157,-0.6047,-0.3797,-0.6179
1841,0.0,0.1226,-0.7208,0.3288,2.1075
1842,1.0,1.3664,-1.4691,1.811,2.1165
1843,1.0,1.9399,0.1748,-0.523,0.0546
1844,0.0,1.0558,1.1244,0.2557,4.1604
1845,1.0,1.3388,0.0813,2.4665,1.0964
1846,0.0,-4.911,-1.8436,-0.4919,-1.8413
1847,0.0,-3.8052,-1.2743,-2.8944,-3.9503
1848,0.0,-1.6125,-0.526,-1.7532,-2.0971
1849,0.0,0.7942,0.9113,-0.0965,0.17
1850,0.0,-4.4648,-0.0386,-2.792,-1.5407
1851,0.0,-0.6991,-0.1882,1.5121,0.5139
1852,1.0,1.9008,-0.2801,1.1624,0.3829
1853,0.0,-0.4279,-0.0457,2.3054,1.2457
1854,0.0,0.0086,-0.6794,1.6388,0.6811
1855,1.0,0.3107,-0.0148,0.2444,-1.8766
1856,1.0,1.9108,0.8641,0.1789,0.0126
1857,0.0,2.1292,0.2762,-0.6837,-0.0114
1858,1.0,-0.5037,-0.7189,-1.028,-0.2424
1859,1.0,0.9866,-0.2554,0.8325,1.4902
1860,1.0,-0.4177,0.9516,-2.3296,0.323
1861,1.0,0.4701,1.1055,-0.4982,-1.217
1862,1.0,2.9962,0.1167,3.0502,0.9703
1863,0.0,1.0792,0.1779,0.6204,0.7329
1864,0.0,-1.0867,-0.2101,0.4565,0.301
1865,0.0,-1.2653,-0.5461,0.7692,-0.1751
1866,0.0,-1.9176,-1.5885,-0.2754,-0.8766
1867,0.0,-1.3663,-0.3148,-0.8219,0.2656
1868,0.0,-4.668,-1.4466,-2.4911,-1.8574
1869,1.0,5.1038,2.207,2.3948,1.491
1870,0.0,-0.3248,0.2654,-1.0242,0.5347
1871,1.0,1.9044,0.6596,0.9894,-0.7716
1872,1.0,-0.0774,-0.0058,0.6769,-1.0367
1873,1.0,1.5765,0.1453,0.2197,-0.9823
1874,1.0,2.2857,0.1034,1.4055,1.538
1875,0.0,-1.4884,1.416,-0.0139,-2.0571
1876,0.0,-1.955,-1.6253,-2.6278,-2.6521
1877,0.0,-3.2099,0.0809,-2.6116,-4.2164
1878,0.0,1.8195,0.8839,-0.0473,3.3529
1879,1.0,2.9098,0.5754,2.2263,1.2691
1880,1.0,1.8705,0.0071,-0.2695,-0.5365
1881,0.0,1.8187,-0.4275,1.2215,0.124
1882,0.0,-0.8027,0.1452,-1.2964,-1.1368
1883,1.0,-1.4545,-2.1612,-0.2798,0.3095
1884,0.0,-1.9248,0.2682,-1.8483,-1.368
1885,1.0,1.2175,1.2672,-1.5469,-0.077
1886,1.0,2.7624,-1.5153,2.4061,2.6729
1887,1.0,0.9385,-2.1449,1.1606,2.0393
1888,1.0,-0.9221,-2.3685,-0.0856,0.3585
1889,0.0,2.0811,-1.0766,-1.2118,1.5365
1890,0.0,-4.1973,0.0281,-2.6758,-2.4372
1891,0.0,0.451,0.9998,-0.5112,-0.0677
1892,1.0,0.9343,0.4348,0.2458,0.2781
1893,1.0,4.9017,0.537,2.4445,0.9108
1894,1.0,2.2648,0.3301,2.0225,1.7529
1895,0.0,0.1801,-0.1215,0.0177,1.219
1896,1.0,3.3241,-1.2452,0.4134,2.9804
1897,0.0,0.5253,-0.2211,-0.3879,-0.0264
1898,0.0,1.5255,-0.7896,0.3754,-0.2036
1899,0.0,-2.066,-0.7175,0.4623,-0.6295
1900,1.0,2.8205,0.3516,2.4249,2.4372
1901,1.0,1.2755,0.7971,-4.3562,-2.049
1902,1.0,3.1713,0.7192,1.7894,2.5834
1903,0.0,-1.1741,0.0499,0.2204,0.6526
1904,0.0,-0.6623,-0.3343,-1.4943,-1.2666
1905,0.0,-1.5594,0.3567,-0.9316,-0.5367
1906,0.0,-1.2447,-2.4418,-0.1628,-1.6127
1907,1.0,0.7587,-0.1469,2.2867,1.0384
1908,1.0,2.7969,0.0124,1.7588,2.441
1909,1.0,0.4623,-1.069,-0.8596,-1.3807
1910,1.0,2.1431,-0.9934,-0.4572,-0.0485
1911,0.0,1.711,-0.5365,-1.935,1.1508
1912,0.0,-2.9255,-0.5814,-4.5037,-3.2109
1913,0.0,-3.595,-0.5328,-4.0094,-3.0235
1914,0.0,-1.9364,0.2147,-0.8163,0.7412
1915,1.0,0.8731,0.6981,-0.9255,0.141
1916,1.0,-1.005,1.7236,-1.3312,0.9337
1917,1.0,4.3913,1.582,-1.003,-0.4893
1918,1.0,-1.4313,0.6515,-1.0206,-1.6619
1919,0.0,0.8422,0.3983,0.8655,1.5338
1920,1.0,0.6498,0.9503,-0.0939,-0.2351
1921,1.0,1.8667,1.7863,2.0325,0.5802
1922,1.0,0.7599,0.1618,-0.1007,3.1184
1923,1.0,0.4836,0.2797,-1.2303,-2.0468
1924,0.0,-0.9389,-0.8059,1.0024,1.3937
1925,0.0,-0.718,0.6952,-0.7067,0.2699
1926,0.0,-1.5452,-1.5468,1.6437,1.0893
1927,0.0,0.3662,1.0392,-1.1577,-0.4637
1928,0.0,0.3179,2.0822,-0.4192,-1.087
1929,0.0,-2.634,-0.1019,-2.2955,-1.6526
1930,1.0,1.2581,-0.3706,0.4779,0.8813
1931,0.0,-3.9722,-1.1629,-2.1455,-1.8582
1932,0.0,0.3259,0.4872,-0.3666,-1.8917
1933,0.0,1.5702,2.591,-0.3235,1.7897
1934,1.0,1.4403,-0.0894,-0.9716,-0.9613
1935,1.0,0.9911,0.0335,1.7955,-0.9913
1936,1.0,1.2622,1.585,-1.0872,-0.2845
1937,1.0,4.8946,2.3112,0.1254,1.0736
1938,1.0,2.1999,0.4182,0.0767,0.8334
1939,1.0,-0.2402,-0.8051,-1.5114,-0.0401
1940,0.0,0.891,0.4666,2.081,2.5117
1941,1.0,2.3941,0.992,1.8369,0.519
1942,0.0,2.0379,2.1023,2.454,1.3208
1943,1.0,5.0469,0.0375,0.9368,2.7011
1944,0.0,-1.6962,0.4561,-1.2585,-2.2526
1945,1.0,3.0844,-0.4548,0.3039,0.8347
1946,1.0,0.5208,-0.5346,2.0894,1.6153
1947,0.0,-3.0886,0.2041,-0.5727,-1.8491
1948,0.0,-2.6543,-0.5258,0.036,-1.6457
1949,0.0,-1.2943,-0.3606,0.1619,0.6899
1950,1.0,2.9029,0.2978,1.304,1.5169
1951,0.0,-1.3137,-1.0761,-0.8985,-0.669
1952,1.0,0.6296,1.2574,-0.4859,1.3507
1953,1.0,-1.4765,-1.43,-1.2278,-1.0009
1954,0.0,1.2673,-1.1273,0.8731,-0.5102
1955,0.0,-2.1524,-0.4448,-0.6458,-2.1417
1956,0.0,-3.6409,-0.5147,-3.2137,-3.5035
1957,0.0,-2.4915,-0.5868,0.2509,-1.5866
1958,0.0,-0.0291,-0.5711,-1.7727,-1.0057
1959,0.0,-0.368,-0.0722,0.477,0.0832
1960,0.0,-1.4661,0.0518,-1.8565,-1.7825
1961,1.0,-1.1254,-1.2068,-2.5205,-1.9174
1962,1.0,1.8538,0.4265,2.5608,0.2627
1963,1.0,3.027,-0.274,2.9159,2.5655
1964,1.0,-1.4621,-1.216,-1.6487,-0.3891
1965,0.0,-0.2706,0.2479,-3.1038,-0.7145
1966,0.0,-2.4407,-1.4603,-1.2886,-0.5491
1967,1.0,1.4174,0.2539,-0.5966,-0.6469
1968,1.0,2.0153,-0.3808,2.7876,1.9531
1969,0.0,0.1506,1.1516,0.7863,-0.3192
1970,1.0,-0.4675,-1.6436,-0.4265,-0.092
1971,1.0,2.6126,-1.7652,3.3037,1.6438
1972,1.0,-0.164,-0.8146,-0.7522,1.8558
1973,1.0,1.4307,1.7588,0.6834,0.0903
1974,1.0,1.7738,1.7005,0.1082,-1.1009
1975,1.0,2.531,-0.2619,0.3211,0.1433
1976,1.0,0.6566,-0.4798,-1.9958,-0.0111
1977,1.0,1.6824,-0.3719,0.896,0.4615
1978,1.0,0.3088,-0.3453,1.1605,-0.5545
1979,0.0,-1.4479,-0.6065,-0.8788,-0.9494
1980,1.0,3.9636,-0.4891,-0.2085,1.4606
1981,0.0,1.5278,0.8385,0.2392,1.1592
1982,0.0,0.2346,-0.0217,-0.2586,-0.4486
1983,1.0,2.6222,-0.1316,-0.6503,0.4904
1984,0.0,0.4795,0.3547,0.1254,-1.8464
1985,0.0,-0.6304,0.6339,-0.5236,-0.2629
1986,0.0,-0.6269,-1.6205,-0.2752,1.1064
1987,1.0,1.6802,-0.1908,0.8354,1.4119
1988,0.0,-2.3518,-0.3719,-2.0583,-1.56
1989,1.0,2.1347,1.0381,2.2924,0.4282
1990,1.0,0.854,-0.5812,0.2842,1.5696
1991,0.0,4.1883,-0.0385,1.9042,3.2511
1992,0.0,-0.6575,-0.0053,-0.1327,1.1452
1993,1.0,3.768,0.1111,1.3919,2.435
1994,0.0,-0.8925,-0.127,-1.3097,-1.484
1995,0.0,0.078,1.0656,-0.4189,-0.1624
1996,1.0,4.5953,2.0769,1.5681,1.5234
1997,0.0,-0.8925,-0.1186,0.3845,-0.8247
1998,1.0,2.6366,-0.3812,0.0945,0.6019
1999,1.0,0.3826,0.6443,-0.2943,0.9086
2000,1.0,3.7859,1.0352,-1.0464,0.1852
2001,0.0,-3.0125,0.5376,-1.892,-1.2566
2002,1.0,1.191,0.7764,0.4134,0.9277
2003,1.0,1.2034,1.1159,-0.2529,-1.9384
2004,1.0,2.9831,0.3152,1.5307,0.9173
2005,0.0,-1.5833,1.2701,1.0664,-0.4109
2006,1.0,-0.7561,1.1764,-2.7767,-2.0142
2007,0.0,1.9855,-0.7767,2.067,1.1052
2008,0.0,0.0046,1.3041,-2.4906,-2.5154
2009,0.0,1.0352,1.5076,0.1134,1.3908
2010,0.0,-1.0559,1.355,-3.5901,-2.6125
2011,0.0,0.3016,-0.6359,0.6266,-0.2636
2012,1.0,2.006,-0.1069,0.7823,0.572
2013,1.0,1.5438,-0.5065,2.7923,2.6263
2014,0.0,-0.8362,-1.2389,1.7495,2.1555
2015,0.0,0.6297,0.0641,-0.9221,-1.1847
2016,0.0,0.037,-0.4165,-0.361,0.462
2017,1.0,3.6265,0.8048,-0.107,2.471
2018,1.0,0.804,0.9385,-0.2575,-0.0968
2019,0.0,-2.4604,-1.1053,-0.4896,-0.4243
2020,0.0,0.7024,-0.2709,-1.6433,-1.1058
2021,1.0,3.3671,-0.6185,2.3395,2.9776
2022,1.0,-2.1018,-2.072,-0.4925,0.2152
2023,0.0,-0.3178,0.1767,-0.9949,0.6361
2024,1.0,1.1856,0.1204,-0.1618,2.028
2025,0.0,1.6355,-0.6099,0.4044,-0.9612
2026,0.0,-1.4435,-0.8223,-0.008,0.9305
2027,1.0,2.9396,-0.518,3.7715,2.1332
2028,0.0,0.924,1.7099,-0.8633,1.5863
2029,0.0,-2.255,-0.4938,-0.867,-1.2682
2030,1.0,1.1333,-0.477,-1.1774,-2.0643
2031,0.0,-2.5958,-0.0951,-1.7273,-1.5058
2032,1.0,-0.5303,-0.9237,-0.6724,0.2279
2033,0.0,-1.5881,0.6733,-2.0321,1.04
2034,0.0,-2.0442,0.5391,-1.479,-2.219
2035,0.0,-2.0742,0.4267,-3.2838,-2.2539
2036,1.0,1.7355,0.0541,-1.5239,-0.8072
2037,1.0,1.0164,-1.1067,-0.0652,1.7517
2038,1.0,1.3508,1.2258,-0.8205,-2.0433
2039,0.0,1.0802,0.6843,-0.0893,-1.9142
2040,0.0,-0.3827,0.1818,0.0779,-0.1115
2041,1.0,0.332,-1.4958,-1.5065,-0.2993
2042,0.0,-1.5675,-1.5881,-2.1525,1.7106
2043,1.0,0.8461,0.2447,-1.9829,-0.2643
2044,1.0,1.5426,0.6152,1.4092,0.9462
2045,1.0,0.9105,-1.1497,-0.7571,0.5798
2046,0.0,-0.4943,-0.5523,2.1214,-0.0305
2047,1.0,3.3315,0.1362,1.0378,1.5728
2048,0.0,2.105,0.8372,2.2499,2.562
2049,1.0,0.9005,-0.504,1.0117,-0.1705
2050,1.0,-0.1255,1.1304,0.3413,-0.277
2051,0.0,0.4607,0.4542,-1.0622,-1.0927
2052,0.0,-0.0332,-0.0217,-1.545,-1.7028
2053,1.0,1.0233,2.0075,-1.893,-1.1539
2054,1.0,0.0702,-0.4953,-2.0274,-1.7917
2055,0.0,-1.0827,-2.3001,-0.576,-1.2951
2056,1.0,2.5987,-0.0716,1.1582,-0.4464
2057,0.0,0.1045,-0.5583,0.5413,-1.0322
2058,1.0,1.2037,0.785,-0.4389,-2.1241
2059,0.0,0.0185,-1.3196,-0.4101,-0.8472
2060,1.0,5.3385,0.8222,1.2764,2.8539
2061,0.0,-2.6651,-0.171,-1.8194,-1.7259
2062,1.0,0.5437,-1.2219,2.4712,0.7697
2063,0.0,0.7139,0.4284,0.8975,-1.3129
2064,1.0,0.1501,-0.9226,0.6239,0.1398
2065,0.0,-0.8274,0.325,-0.5145,0.4494
2066,0.0,-1.0757,-0.1046,-0.4351,0.6546
2067,1.0,3.5936,3.1096,1.2791,1.4637
2068,1.0,1.2905,0.3683,0.4569,0.2823
2069,1.0,2.3105,-0.0404,0.0765,-2.1528
2070,0.0,0.8733,-1.4177,2.9616,0.1552
2071,0.0,-2.4684,0.5846,-2.3875,-1.0677
2072,1.0,2.7617,0.2119,0.8684,0.2243
2073,0.0,-1.8037,-0.8059,-0.0096,-0.9183
2074,0.0,0.0733,-0.792,0.4889,2.202
2075,1.0,-1.4473,-1.9448,-0.4828,-0.6846
2076,0.0,0.4926,1.4238,-1.7484,-2.3987
2077,0.0,2.8016,-0.3579,0.234,2.1244
2078,1.0,0.3858,1.0529,-2.4286,-2.2472
2079,1.0,3.4155,0.8368,1.4598,1.8923
2080,0.0,0.9943,-1.5033,-0.4252,-0.1524
2081,0.0,-1.4457,-3.0866,-0.9968,-0.5484
2082,1.0,0.4595,-0.4536,-0.2494,0.9441
2083,0.0,0.5954,1.6772,0.3165,-0.4334
2084,1.0,2.4576,0.0658,3.0837,2.3826
2085,0.0,0.5154,-0.0676,1.1594,0.2879
2086,0.0,-2.8002,-1.0135,-1.7834,-1.7164
2087,0.0,0.0449,1.3606,-1.3302,-0.1507
2088,1.0,6.1567,0.8276,2.8361,4.2408
2089,0.0,1.3145,0.5775,-0.5413,-1.2471
2090,0.0,-1.1352,-0.7738,-0.9579,-1.7703
2091,0.0,-2.3855,-2.8618,1.2151,0.9765
2092,0.0,1.0884,0.5309,-0.1588,-0.4577
2093,0.0,-0.5784,0.1009,-0.1167,-0.713
2094,0.0,-1.6283,-0.2537,-0.9137,-0.7678
2095,1.0,1.081,0.225,1.3068,1.437
2096,0.0,0.4174,-1.8935,2.78,1.4284
2097,1.0,0.9773,-0.0352,-0.4483,0.7927
2098,1.0,3.442,0.8511,2.0786,1.2105
2099,0.0,1.5129,1.095,0.0834,1.3199
2100,0.0,0.6124,0.1959,-1.3476,-0.5516
2101,1.0,1.888,-0.0994,-0.5068,0.4552
2102,1.0,2.8819,-1.261,1.1911,1.2676
2103,1.0,1.2453,-2.2971,0.3984,1.7534
2104,0.0,1.0532,-0.0128,-0.8121,0.6123
2105,1.0,1.8498,-0.0445,0.5132,0.4533
2106,1.0,0.4467,0.0969,1.1631,0.4704
2107,0.0,-0.4723,-0.1184,-0.3738,-0.9043
2108,0.0,-2.1015,-0.1629,1.311,0.1548
2109,0.0,-0.1546,0.7782,0.876,-1.5549
2110,0.0,2.1375,1.2645,-0.0165,-0.1635
2111,0.0,-1.1512,0.1028,-0.9024,1.1824
2112,0.0,-2.2135,-0.6785,-2.3619,-1.7686
2113,0.0,-1.5029,-0.4379,-0.4021,-1.8176
2114,1.0,0.6712,-1.4313,3.0522,1.2399
2115,0.0,-0.981,1.2014,-0.7822,-1.2527
2116,0.0,-2.2908,-1.3526,-0.453,-0.4725
2117,0.0,-2.8772,-0.3919,-2.2562,-0.6068
2118,1.0,2.7154,3.1736,-0.8895,-2.2677
2119,0.0,-1.4873,-0.6613,-2.0865,-2.0506
2120,0.0,-0.3711,1.4881,-1.8405,-1.8403
2121,1.0,-0.0076,0.6067,1.9615,-0.6083
2122,0.0,-0.1377,0.2804,1.1711,0.2631
2123,0.0,0.5304,-0.4702,-0.2093,-0.5958
2124,0.0,-0.6205,-0.3098,-1.2229,-1.1345
2125,1.0,3.462,0.2877,0.9719,0.3102
2126,0.0,-1.2037,-0.384,-0.705,-1.5912
2127,0.0,0.4577,0.7843,-2.85,-0.1458
2128,1.0,0.8081,0.1708,-0.1293,-0.862
2129,1.0,-1.936,-1.5954,-0.6198,-0.2706
2130,1.0,0.4403,-1.3711,1.0425,2.4227
2131,0.0,-1.2059,-3.1403,0.3295,-2.0208
2132,0.0,-1.4139,-0.039,-3.3334,-0.1978
2133,0.0,0.5351,-0.3062,-0.008,-0.076
2134,1.0,-1.8264,0.1012,0.298,-0.0853
2135,1.0,3.6951,-0.0154,2.729,1.7295
2136,0.0,-2.5011,-1.4741,-1.5254,-0.0646
2137,1.0,3.0423,1.3359,3.4765,1.798
2138,1.0,3.2143,1.5676,1.581,-1.3485
2139,0.0,-1.5197,1.5736,0.3708,-0.045
2140,0.0,-2.1559,-1.938,-1.8695,-1.9941
2141,1.0,2.9133,0.4727,0.3495,1.0526
2142,0.0,-1.3986,-2.1962,-1.1373,0.5666
2143,0.0,-1.1152,-0.6815,0.4393,0.2653
2144,1.0,1.8097,-0.7048,1.0158,-1.0051
2145,0.0,-1.0714,-1.0516,-1.2105,-2.867
2146,0.0,2.2607,-0.3783,2.0799,1.4431
2147,0.0,1.697,-0.2741,0.668,0.9006
2148,1.0,1.7589,0.132,1.7165,0.6238
2149,1.0,0.8916,1.4188,-3.0256,-0.7033
2150,0.0,2.6572,0.5511,-0.2721,-0.0511
2151,0.0,0.8461,-0.3718,1.6034,1.1599
2152,1.0,5.7129,2.6505,1.0006,1.285
2153,0.0,-1.5282,0.4822,-0.3683,-0.6105
2154,1.0,1.4065,0.4704,-0.5785,-1.0527
2155,1.0,3.3232,1.9139,0.4508,1.6795
2156,1.0,0.2693,-0.4012,0.6189,-0.4032
2157,0.0,0.8076,2.0082,0.0199,-0.8158
2158,0.0,-1.4974,-0.4526,-0.411,2.3927
2159,0.0,-0.1507,-0.6358,-0.2604,-1.5079
2160,1.0,1.1674,1.0522,-1.078,-1.2468
2161,1.0,3.1293,0.4645,2.4683,2.9388
2162,1.0,2.6493,1.4821,1.1413,0.1484
2163,1.0,2.8135,-0.606,0.3807,0.9938
2164,1.0,1.1803,0.3188,-0.3922,0.5585
2165,0.0,0.2999,0.2901,0.0312,1.0594
2166,0.0,1.3922,0.3217,1.7788,3.2221
2167,1.0,1.4081,-0.9519,2.9413,0.4572
2168,1.0,0.5916,-2.5394,3.105,0.9572
2169,0.0,-3.9425,-1.6375,-4.1394,-1.6229
2170,0.0,0.7875,0.3107,-2.1989,0.2006
2171,1.0,2.9679,-1.2026,-1.5214,1.61
2172,1.0,1.14,0.8206,-1.1016,1.1441
2173,1.0,1.55,0.7711,0.9129,0.1062
2174,0.0,-3.6075,-1.4081,-2.3405,-1.9167
2175,0.0,-1.8874,0.0687,-1.281,-0.4665
2176,0.0,-0.9558,-1.7195,2.8647,2.4357
2177,0.0,-4.1475,0.567,-2.4904,-3.3248
2178,1.0,2.1336,-0.9021,-0.1089,1.2277
2179,1.0,3.0798,1.5255,2.1639,2.0325
2180,0.0,-3.16,-2.6958,-1.7457,0.3116
2181,0.0,-2.0408,-0.4135,-1.0589,1.1436
2182,0.0,-2.9534,-1.9617,-0.5262,0.131
2183,1.0,0.8041,1.5081,-1.4915,-1.5135
2184,1.0,0.121,-0.6652,0.8599,0.5947
2185,1.0,1.6791,0.5361,-0.4252,-1.1171
2186,1.0,-0.6317,-1.0049,1.2866,1.1061
2187,0.0,-1.6275,0.3553,-2.004,-1.6935
2188,1.0,3.2324,1.85,-0.2471,-1.5606
2189,0.0,-1.3049,-0.2104,0.9779,-2.5931
2190,0.0,-4.9344,-1.4403,-1.6082,-1.3909
2191,0.0,-2.0676,-1.1223,-0.0127,-0.2425
2192,1.0,2.936,0.142,4.0112,1.1032
2193,0.0,-1.4398,-0.9543,1.5188,-1.0429
2194,1.0,6.5488,1.2891,0.9952,2.6618
2195,1.0,-0.4458,-0.8188,-1.2837,0.0604
2196,1.0,1.79,0.0704,1.1661,1.5097
2197,1.0,2.0942,0.5032,0.8205,-0.9668
2198,0.0,0.2589,-0.494,1.5954,1.7758
2199,0.0,-1.1177,-0.1441,-1.2525,-1.29
2200,1.0,2.2714,0.0763,1.9672,-1.0377
2201,0.0,0.0845,-0.4442,-1.0599,-0.1577
2202,1.0,0.6361,-0.9893,-1.3833,-0.0811
2203,1.0,-0.146,-0.8117,-0.3601,1.0071
2204,0.0,-0.1804,1.2089,-0.5087,0.285
2205,1.0,1.7943,0.3846,0.5454,0.7962
2206,1.0,-0.9547,-0.0368,-0.1509,0.6994
2207,0.0,-0.7248,-0.2664,2.2995,2.1157
2208,1.0,1.7282,-0.4325,1.1318,0.8747
2209,1.0,3.8552,-1.0911,0.725,2.04
2210,1.0,0.3487,0.3328,0.3025,-1.3431
2211,1.0,1.5111,0.892,0.4388,0.9593
2212,0.0,1.1169,-1.7982,3.711,2.734
2213,0.0,-1.4954,0.2079,-1.8949,-1.239
2214,1.0,1.1874,0.9065,0.6934,0.8977
2215,0.0,-2.8231,-2.2057,-0.4132,-1.0302
2216,0.0,0.5198,2.0148,0.872,0.2655
2217,1.0,3.1161,0.6731,2.2212,-0.2554
2218,0.0,3.9743,0.7533,3.622,1.5645
2219,1.0,-0.0555,-1.0961,0.8219,1.7491
2220,0.0,1.4906,-0.9146,1.0095,1.1804
2221,0.0,-0.6694,-2.2294,0.5789,1.6867
2222,0.0,-0.7718,0.3689,0.1925,-1.9244
2223,0.0,-0.5544,0.8563,-1.3588,0.2321
2224,0.0,-1.2527,-1.2379,-0.3024,1.438
2225,1.0,-1.2228,-1.0552,-1.0728,-3.7536
2226,1.0,3.0474,0.8858,1.0368,0.571
2227,1.0,3.716,-0.4298,2.69,1.6356
2228,1.0,0.2515,0.009,-0.8415,-2.1612
2229,0.0,0.4086,1.2572,-1.0166,-0.3029
2230,0.0,-0.6085,0.9183,-1.9802,-1.5758
2231,1.0,2.3612,-0.2701,0.5029,-0.1838
2232,1.0,0.2958,-0.6946,0.2603,-1.0916
2233,1.0,3.1031,-0.2532,1.8346,1.2467
2234,0.0,-1.3198,-0.9166,-2.4993,-0.7396
2235,1.0,0.1362,-0.7798,-0.1524,2.2274
2236,0.0,0.7016,-1.5612,0.9701,2.0787
2237,0.0,-0.0435,0.9221,-1.1846,-1.1916
2238,0.0,-1.3427,-0.7171,-1.3161,1.9645
2239,0.0,-3.8337,0.1617,-3.2242,-1.8977
2240,0.0,-0.5437,-0.1381,-0.9004,-1.8204
2241,1.0,5.0474,-0.2201,3.4346,1.2985
2242,1.0,1.5762,0.2737,-1.4832,1.5804
2243,0.0,-1.3765,-0.8798,-2.0848,-0.8973
2244,0.0,-0.4841,1.3604,-1.678,-1.2159
2245,1.0,3.7032,0.0373,3.1328,3.2658
2246,0.0,1.3979,-0.0112,1.3872,1.3067
2247,1.0,3.0063,1.4314,0.9714,1.7464
2248,0.0,-2.9169,0.7915,-2.0566,-0.9462
2249,0.0,2.2321,1.8158,1.8433,2.5539
2250,1.0,0.7569,-0.217,0.7631,1.1489
2251,0.0,-1.3454,0.6997,-1.7935,-1.5509
2252,1.0,2.0384,0.8287,0.7884,1.5993
2253,0.0,-1.0036,0.0521,0.1352,-1.0681
2254,0.0,-0.9237,-0.7831,-2.5393,-1.1278
2255,0.0,-2.7182,0.86,-1.6309,-2.8702
2256,0.0,-2.874,-0.9602,-0.5545,1.3507
2257,0.0,-2.1096,0.8942,-1.5022,-2.8663
2258,1.0,-1.2768,-0.6895,-4.4938,-1.3986
2259,0.0,0.9664,-0.4892,0.5425,-0.4638
2260,1.0,2.6322,0.4218,-0.4479,0.3348
2261,1.0,2.4009,-1.7644,1.8084,3.6678
2262,0.0,0.5449,-0.29,1.4166,-0.6665
2263,0.0,1.0319,-0.0913,1.6626,-0.8114
2264,0.0,0.4613,0.3192,-1.0502,-3.3313
2265,0.0,1.4577,-1.2801,0.9402,1.5762
2266,0.0,-2.8205,-0.852,-1.7294,-0.8783
2267,0.0,0.9857,-1.2803,1.6778,-0.0529
2268,0.0,-2.3492,-1.0256,-0.5366,0.5636
2269,1.0,-0.0799,1.5675,-1.7028,-0.9477
2270,1.0,0.5604,-1.4025,-1.6835,-1.2671
2271,0.0,-2.7603,-0.3516,-0.0761,-0.0781
2272,0.0,-2.866,-1.0093,-1.0499,0.1448
2273,0.0,0.9501,-0.36,2.0222,0.4055
2274,1.0,3.3137,1.0573,2.3742,4.0519
2275,1.0,0.1577,0.448,1.5147,-0.8171
2276,0.0,-2.6888,0.272,-3.7964,-2.588
2277,0.0,1.0612,-1.6012,0.8248,0.0197
2278,0.0,-1.2547,-0.5375,-0.1128,-1.6024
2279,0.0,-1.4234,-1.3703,-1.5501,-0.2752
2280,0.0,-1.1033,-1.5055,-2.996,-0.1325
2281,0.0,0.2708,-0.9553,0.3303,0.8108
2282,0.0,-1.8004,-0.3396,-1.4655,0.3058
2283,0.0,0.1989,-0.538,-1.2898,-2.3554
2284,1.0,2.0527,0.2944,-0.9868,-0.8043
2285,1.0,3.2184,1.5182,0.9362,0.9416
2286,0.0,0.8434,0.6255,0.6348,-0.4909
2287,1.0,2.4684,1.6837,-0.0289,-0.6678
2288,0.0,1.2424,-1.3514,1.1606,0.8005
2289,0.0,-1.2443,-1.0874,-0.0844,2.0457
2290,0.0,-4.7243,-0.5751,-3.2645,-3.1397
2291,0.0,-1.945,0.3489,-2.7203,-1.8819
2292,1.0,2.0894,0.1786,1.4462,-0.5173
2293,1.0,2.0922,0.093,1.755,2.4757
2294,1.0,-0.6999,-0.8166,-2.1145,-1.7583
2295,0.0,-0.776,0.3077,0.4353,2.4878
2296,0.0,-0.3995,-0.516,-0.9655,0.055
2297,0.0,-0.1042,-0.8938,1.2236,1.2302
2298,1.0,0.0234,0.0857,-0.5623,-0.3598
2299,0.0,-0.4675,-1.5086,1.9091,1.1479
2300,1.0,2.3154,-0.4177,1.3134,1.4861
2301,0.0,-0.4573,0.509,-0.9716,-2.5157
2302,0.0,-3.6597,-0.6817,-3.4264,-1.9067
2303,0.0,1.1638,0.2998,-0.2453,0.5851
2304,1.0,2.4231,0.3898,1.4901,2.1283
